,ID,Title,Japanese,English,Synopsis,Type,Episodes,Status,Start_Aired,End_Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographics,Duration_Minutes,Rating,Score,Scored_Users,Ranked,Popularity,Members,Favorites,year
15413,3828,Maegami Tarou,まえがみ太郎,Unknown,"This is a folk-tale-like adventure story of an active boy on a quest for the Water of Life. The boy sets out on this quest after learning that the Water of Life is needed to make his village happy.

On the way, he meets gods, demons... Soon, he discovers that the evil snake has stolen the Water, and he heads for the snake`s palace. Defeating the snake is not easy since it has the Water of Life to revive itself. This boy - Maegami Tarou - continues his courageous quest in cooperation with various creatures and the gods.",Special,1.0,Finished Airing,"Apr 29, 1979",Not Available,Unknown,Unknown,Nippon Animation,Unknown,Adventure,Unknown,Unknown,68.0,G - All Ages,,,132072.0,15436,339,0,1979.0
17058,30360,Poppen-sensei to Kaerazu no Numa,ぽっぺん先生と帰らずの沼,Unknown,A short TV special based on the children's book series Poppen-sensei which follows a biology assistant professor at Udo University who gets wrapped up in his fantasies in nature.,Special,1.0,Finished Airing,"Apr 29, 1982",Not Available,Unknown,Unknown,Unknown,Unknown,"Adventure, Fantasy",Unknown,Kids,10.0,G - All Ages,,,143562.0,17083,226,0,1982.0
13719,10044,Brave Fire S0.9,ブレイブファイヤーS0・9,Unknown,"This work was submitted in a special animation competition as part of a PR project for a power company, but was unfortunately not adopted. The reason is very clear: the setting of the story is the exhausted earth. There couldn't be a more instructive setting for a power company that uses enormous amounts of the earth's resources. Additionally, a girl robot discovered by the main character can store sunlight and convert it into energy; in other words, the robot does not require a power-generating company. In addition to this, the robot destroys herself to protect the established solar power generation system in space. 

The unsuccessful outcome of the competition for Tezuka Osamu was only natural, and it is clear that he created this piece, as it was intentionally, as he managed everything from the original story to the screenplay, animation, narration, etc., all the while knowing that the competition was sponsored by a power company. 

(Source: tezukaosamu.net)",Special,1.0,Finished Airing,"Apr 29, 1987",Not Available,Tezuka Productions,Unknown,Unknown,Unknown,Sci-Fi,Mecha,Unknown,6.0,None,5.091,141.0,122312.0,13737,539,1,1987.0
2667,9925,Amagami SS: Tachibana Miya-hen - Imouto,アマガミSS 橘美也編 イモウト,Amagami SS Little Sister,"Miya Tachibana, assuming her annoying brother Junichi will be unlucky in love and alone forever, decides to spy on him at school after hearing that some of her friends find him to be kind and caring. Through her spying, she learns that he gets along well with girls at school, which results in an even bigger misunderstanding, as Miya wrongfully assumes he likes men since he doesn't have a girlfriend. However, after she herself rejects a boy, Miya starts questioning how she views Junichi as she is reminded of Junichi's similar experience from two years earlier.

[Written by MAL Rewrite]",Special,1.0,Finished Airing,"Apr 29, 2011",Not Available,Pony Canyon,Sentai Filmworks,AIC,Visual novel,Unknown,School,Unknown,24.0,PG-13 - Teens 13 or older,7.201,30217.0,29722.0,2669,51856,25,2011.0
19231,42367,Yasai no Yousei: N.Y. Salad Special,やさいのようせいスペシャル,Vegetable Fairies N.Y. SALAD Special,Unknown,Special,1.0,Finished Airing,"Apr 29, 2014",Not Available,Unknown,Unknown,Digital Media Lab,Original,Fantasy,Unknown,Kids,30.0,G - All Ages,,,163342.0,19257,92,0,2014.0
3596,34533,Nanbaka: Shusseki Bangou no Tsuita Baka-tachi!,ナンバカ 出席番号のついたバカたち!,Nanbaka Idiots with Student Numbers!,"The official website for the Nanbaka television anime announced that the ""Nanfes"" event in April will screen a previously unreleased anime special.",Special,1.0,Finished Airing,"Apr 29, 2017",Not Available,comico,Unknown,Satelight,Web manga,"Action, Comedy",School,Unknown,23.0,PG-13 - Teens 13 or older,6.911,11840.0,42682.0,3598,29459,44,2017.0
10269,6734,Ginga Tetsudou 999: Eien no Tabibito Emeraldas,銀河鉄道９９９ 永遠の旅人エメラルダス,Galaxy Express 999 Eternal Traveller Emeraldas,A remake of episode 22 of the TV version.,Special,1.0,Finished Airing,"Apr 3, 1980",Not Available,Unknown,Unknown,Toei Animation,Manga,Sci-Fi,Space,Unknown,48.0,PG-13 - Teens 13 or older,6.691,570.0,53632.0,10280,1881,0,1980.0
6923,6587,Kurokami: Intermission,特別編 インターミッション,Unknown,A recap of the first part of the series.,Special,1.0,Finished Airing,"Apr 3, 2009",Not Available,Unknown,"Bandai Entertainment, NYAV Post",Sunrise,Unknown,Action,"Martial Arts, Super Power",Unknown,23.0,R - 17+ (violence & profanity),6.591,2217.0,58952.0,6929,6189,1,2009.0
1487,12893,Danshi Koukousei no Nichijou Specials,男子高校生の日常,Daily Lives of High School Boys Specials,"The clueless boys of Sanada North High School never lack a new topic to dissect. Questions about girls are endless, the true meaning of being a man could be hidden in questionable chivalry, and there might be a moral side to silly pranks. With a different predicament always ongoing, the daily lives of high school boys are anything but boring.

[Written by MAL Rewrite]
",Special,6.0,Finished Airing,"Apr 3, 2012","Sep 4, 2012",Unknown,"NIS America, Inc.",Sunrise,Web manga,Comedy,"Gag Humor, School",young boy,3.0,PG-13 - Teens 13 or older,7.831,69730.0,8272.0,1488,127305,177,2012.0
3654,23301,Pokemon XY: Mega Evolution,ポケットモンスターXY MEGA EVOLUTION,Unknown,"Previously an assistant of Miare City's Professor Platane, Alain and his Lizardon set off on a journey to become even stronger, by mastering the powers of mega evolution. Investigating the mysteries of this phenomenon, at the behest of the enigmatic Fleur-de-lis, Alain and Lizardon travel across Kalos and Hoenn in search of capable trainers who can use mega evolution in order to improve, as well as help Fleur-de-lis with his research. Along the way, they meet a young girl named Manon who, with her Harimaron, decide to accompany Alain, to which he reluctantly agrees.

Pokemon XY: Mega Evolution follows Alain and Lizardon in their journey to become the strongest users of mega evolution, while also fighting against legendary monsters to protect the ambitions of Fleur-de-lis as well as the safety of those most important to him.

[Written by MAL Rewrite]",Special,4.0,Finished Airing,"Apr 3, 2014","Oct 29, 2015",TV Tokyo,The Pokemon Company International,OLM,Game,"Action, Adventure, Comedy, Fantasy",Unknown,Kids,24.0,PG - Children,7.411,16461.0,19952.0,3656,28618,15,2014.0
17835,37335,Nara-shi x Inoue Ryou,奈良市×井上涼,Unknown,"Commissioned by Nara City in order to promote tourism to the region, Ryou Inoue made a series of quirky videos. Some aired on Japanese television while others were web releases.",Special,13.0,Finished Airing,"Apr 3, 2015","Feb 1, 2017",Unknown,Unknown,Unknown,Original,Comedy,Music,Unknown,3.0,G - All Ages,,,137742.0,17861,180,0,2015.0
3173,25313,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,銀魂 〜布団に入ってから拭き残しに気付いて寝るに寝れない時もある〜,Unknown,"Bundled with limited edition of the 58th Gintama manga volume.

The tagline for the bundled anime reads, ""It's time for all the Yorozuya members ...to wake up just one more time.""

(Source: MAL News, edited)",Special,1.0,Finished Airing,"Apr 3, 2015",Not Available,Unknown,Unknown,Sunrise,Manga,"Action, Comedy, Sci-Fi","Gag Humor, Historical, Parody, Samurai",young boy,24.0,PG-13 - Teens 13 or older,8.111,16833.0,4302.0,3175,37561,65,2015.0
6413,33102,Nijiiro Days: Houkago Special,虹色デイズ 放課後スペシャル,Unknown,Recap of the first 12 episodes of Nijiiro Days.,Special,1.0,Finished Airing,"Apr 3, 2016",Not Available,Unknown,Unknown,Production Reed,Manga,"Comedy, Romance, Slice of Life",School,young girl,13.0,PG-13 - Teens 13 or older,6.691,2067.0,53292.0,6419,7521,5,2016.0
2546,39652,One Punch Man 2nd Season Commemorative Special,ワンパンマン2ndシーズン記念スペシャル,One Punch Man 2nd Season Commemorative Special,One Punch Man 2nd Season's commemorative recap special.,Special,1.0,Finished Airing,"Apr 3, 2019",Not Available,Unknown,VIZ Media,J.C.Staff,Web manga,"Action, Comedy","Parody, Super Power",teenager,24.0,R - 17+ (violence & profanity),6.941,23292.0,41362.0,2548,56360,75,2019.0
4089,49291,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden Final Season - Asaki Yume no Akatsuki,マギアレコード 魔法少女まどか☆マギカ外伝 Final SEASON -浅き夢の暁-,Magia Record Puella Magi Madoka Magica Side Story Final Season,"The desperate battle in Kamihama City continues to intensify. With Walpurgis Night changing course for Mitakihara City, all eyes shift toward Embryo Eve—an artificial being, currently dormant, that can allegedly liberate magical girls from their destinies. As the Wings of Magius grow dangerously close to executing their plan, Iroha Tamaki's last chance to stop the organization is quickly fading. Despite the dwindling odds, lingering hope for the dawn of a better future invigorates her final endeavor, while also uncovering memories of a story tampered with by the hands of fate.

[Written by MAL Rewrite]
",Special,4.0,Finished Airing,"Apr 3, 2022",Not Available,Unknown,Unknown,Shaft,Game,"Drama, Suspense","Mahou Shoujo, Psychological",Unknown,24.0,PG-13 - Teens 13 or older,6.751,7511.0,50512.0,4093,22501,95,2022.0
10307,51534,Baraou no Souretsu Recap,薔薇王の葬列,Unknown,Recap of the first 12 episodes of Baraou no Souretsu.,Special,1.0,Finished Airing,"Apr 3, 2022",Not Available,Unknown,Unknown,J.C.Staff,Manga,"Action, Drama, Supernatural",Historical,young girl,23.0,PG-13 - Teens 13 or older,5.601,614.0,107442.0,10319,1852,3,2022.0
15996,51538,Shin Gakki da yo! Waccha PriMagi! Gakuen,新学期だよ！ワッチャプリマジ！学園,Unknown,Unknown,Special,1.0,Finished Airing,"Apr 3, 2022",Not Available,Unknown,Unknown,Unknown,Original,Comedy,"Idols (Female), Music",Unknown,24.0,G - All Ages,,,149522.0,16022,298,1,2022.0
4277,7304,Detective Conan Movie 08: Time Travel of the Silver Sky,名探偵コナン 銀翼のタイムトラベル,Unknown,"Professor Agasa has created a computer program that can give you the identity of anyone in the world. He decides to use it on figuring out who Kaitou Kid is. Before he does, the program gives him a history of the Kid, as well as preview clips of the eighth movie. When he is about to finally figure out who the Kid is, Kid appears on the computer screen, announcing he has hacked the program.

(Source: detectiveconanworld) ",Special,1.0,Finished Airing,"Apr 30, 2004",Not Available,Unknown,Unknown,TMS Entertainment,Unknown,"Adventure, Mystery",Unknown,Unknown,25.0,PG-13 - Teens 13 or older,7.811,9923.0,8702.0,4281,20111,8,2004.0
18952,40365,Ryoku Tama Shinshi: 10 Short Stories,緑玉紳士 10 Short Stories,Monsieur Greenpeas 10 Short Stories,"On the Ryoku Tama Shinshi DVD release there were 10 short stories included. These original stop-motion animation stories were not present in the feature film. The first short story is actually a prequel to the feature film telling the viewer why Monsieur Greenpeas went the the city. The rest of the episodes are more side-stories and flesh out the characters.
",Special,10.0,Finished Airing,"Apr 30, 2005",Not Available,Unknown,Unknown,Unknown,Original,Comedy,Mythology,Unknown,2.0,G - All Ages,,,146122.0,18978,109,0,2005.0
16443,29477,Rescue YoYo,レスキューYoYo,Unknown,"Stop-motion animation about robots who only say ""YoYo"" and the rescue operation needed to help a robot duckling cross a river.",Special,1.0,Finished Airing,"Apr 30, 2012",Not Available,NHK,Unknown,Unknown,Unknown,Unknown,Mecha,Kids,5.0,PG - Children,,,145342.0,16468,266,0,2012.0
12947,18723,Soul Reviver,ソウルリヴァイヴァー,Unknown,"3D CG promotional video for the Soul Reviver manga by Fujisawa Tohru.

In the manga, the dead can be brough back to life, if their souls can be restored before disappearing into the void. Between death and the void is the world of the dead, and two individuals - the former detective Jin Ryuusuke and the dead high school girl Sekimachi Kurara - salvage souls in this realm.

(Source: ANN)",Special,1.0,Finished Airing,"Apr 30, 2013",Not Available,Digital Frontier,Unknown,Unknown,Manga,"Action, Supernatural",Unknown,teenager,1.0,PG-13 - Teens 13 or older,5.121,264.0,121722.0,12961,709,0,2013.0
5384,40661,Jashin-chan Dropkick': Chitose-hen,邪神ちゃんドロップキック’千歳編,Dropkick on My Devil!! Dash Episode 12 – Chapter Chitose,"The episode will be funded through Chitose's Hometown tax program, a system that allows taxpayers who live in urban areas to contribute to taxes that apply to rural residents. Taxpayers who contribute over 2,000 yen are then awarded in credit to reduce their income tax and residence tax. The Hometown tax program will also be the episode's focus. 

(Source: MAL News)",Special,1.0,Finished Airing,"Apr 30, 2020",Not Available,Unknown,Unknown,Nomad,Web manga,"Comedy, Supernatural",Unknown,Unknown,23.0,PG-13 - Teens 13 or older,7.201,5505.0,29902.0,5389,11507,6,2020.0
7127,43483,Toaru Kagaku no Railgun T: Motto Marutto Railgun,とある科学の超電磁砲T もっとまるっと超電磁砲,Unknown,Toaru Kagaku no Railgun T specials that were released on Blu-ray and DVD volumes.,Special,2.0,Finished Airing,"Apr 30, 2020","Oct 9, 2020",Unknown,Unknown,J.C.Staff,Manga,Comedy,Unknown,Unknown,11.0,PG-13 - Teens 13 or older,6.831,1775.0,46612.0,7133,5733,6,2020.0
5927,3468,Maria-sama ga Miteru Specials,マリア様がみてる,Maria Watches Over Us,A series of specials included on the Maria-sama ga Miteru DVD releases.,Special,7.0,Finished Airing,"Apr 4, 2004","Oct 23, 2004",Unknown,Nozomi Entertainment,Studio Deen,Light novel,"Drama, Girls Love, Romance, Slice of Life",School,young girl,1.0,PG - Children,7.311,4406.0,23872.0,5933,9121,6,2004.0
11171,18669,Black Jack: Karte NG Extras,ブラックジャック Karte NG集,Unknown,Unsuccessful takes of episodes from the main series.,Special,1.0,Finished Airing,"Apr 4, 2007",Not Available,Tezuka Productions,Unknown,Unknown,Unknown,Comedy,Unknown,Unknown,8.0,G - All Ages,6.031,427.0,88962.0,11183,1326,0,2007.0
6969,17551,Shakugan no Shana: Shana & Yuuji no Naze Nani Shana! Nandemo Shitsumonbako!,シャナ＆悠二の なぜなにシャナ！ なんでも質問箱！,Unknown,A promotional short special for the movie where Shana and Yuji explain different terms from the show.,Special,1.0,Finished Airing,"Apr 4, 2007",Not Available,Unknown,Funimation,J.C.Staff,Unknown,"Comedy, Fantasy, Supernatural",Unknown,Unknown,5.0,PG-13 - Teens 13 or older,6.331,1702.0,73102.0,6976,6087,2,2007.0
4912,4798,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,ドルアーガの塔 〜the Aegis of URUK〜 「ジルの冒険」,Tower of Druaga The Aegis of Uruk - Jil's Adventure,"This is a special ""back-side"" (ura) episode aired on GyaO simultaneously with original broadcast which features the background story from party's side instead of Jil's. 

(Source: AniDB) ",Special,1.0,Finished Airing,"Apr 4, 2008",Not Available,Unknown,Funimation,Gonzo,Game,"Adventure, Fantasy",Unknown,Unknown,24.0,PG-13 - Teens 13 or older,7.091,6545.0,35142.0,4917,14528,9,2008.0
16736,6206,La Vilaine LuLu,おてんばルル,Unknown,"Based on a picture book by the late fashion icon Yves Saint-Laurent. Saint-Laurent originally created the cartoons in his picture book in 1956, when he was a 20-year-old working for the Christian Dior haute couturier. The cartoons follow the bizarre fantasies of a mischievous girl named Lulu.",Special,13.0,Finished Airing,"Apr 4, 2009","Jun 27, 2009",Unknown,Unknown,Unknown,Unknown,Comedy,Unknown,Unknown,25.0,None,,,194742.0,16761,244,0,2009.0
3332,12669,Amagami SS+ Plus: Extra Episode+ Plus,アマガミSS+ plus エクストラ・エピソード+ plus,Unknown,Short extras of the anime included in each of the six Blu-ray volumes of Amagami SS+. ,Special,6.0,Finished Airing,"Apr 4, 2012","Sep 5, 2012",Unknown,Unknown,AIC,Visual novel,Romance,Unknown,Unknown,3.0,PG-13 - Teens 13 or older,7.201,17385.0,29712.0,3334,34495,22,2012.0
